nodes_active,nodes_removed,nodes_merged,nodes_w_parents,nodes_w_children,edges
47,242,0,47,0,0
47,243,0,47,0,0
48,244,0,48,0,0
48,246,0,48,0,0
48,246,0,48,0,0
48,249,0,48,0,0
47,251,0,47,0,0
47,251,0,47,0,0
47,251,0,47,0,0
47,251,0,47,0,0
47,251,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,252,0,47,0,0
47,253,0,47,0,0
47,254,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
47,255,0,47,0,0
48,255,0,48,0,0
48,256,0,48,0,0
48,257,0,48,0,0
48,257,0,48,0,0
48,257,0,48,0,0
48,257,0,48,0,0
48,257,0,48,0,0
50,257,0,50,0,0
50,259,0,50,0,0
50,261,0,50,0,0
50,262,0,50,0,0
49,263,0,49,0,0
49,263,0,49,0,0
49,263,0,49,0,0
50,263,0,50,0,0
50,264,0,50,0,0
50,264,0,50,0,0
51,264,0,51,0,0
51,265,0,51,0,0
51,266,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
51,267,0,51,0,0
